time, U, V, W
4.3095,0.3349331,0.00309876818,-0.0482711568
4.316,0.328851,0.003672441,-0.04770111
4.3225,0.3234908,0.004207234,-0.04675301
4.329,0.3188493,0.00474666,-0.0454171821
4.3355,0.314846933,0.005336699,-0.043705482
4.342,0.3114251,0.00600296166,-0.0415982157
4.3485,0.30859226,0.006732605,-0.0390526056
4.355,0.306307554,0.007494248,-0.0360807329
4.3615,0.304507345,0.008252457,-0.0327246524
4.368,0.303080827,0.008959993,-0.0290749427
4.3745,0.30188483,0.00949407,-0.025260862
4.381,0.300841331,0.009764231,-0.0214247722
4.3875,0.2999068,0.009699041,-0.017706437
4.394,0.2990476,0.009268265,-0.01418056
4.4005,0.298398972,0.008508734,-0.0110620735
4.407,0.29801926,0.0074404045,-0.00847312
4.4135,0.297958016,0.006079769,-0.006476902
4.42,0.298204839,0.00437884824,-0.005147958
4.4265,0.298835635,0.002426273,-0.00419287151
4.433,0.299900353,0.0003244743,-0.00335796573
4.4395,0.301413,-0.001802647,-0.00243574
4.446,0.303404152,-0.00382704753,-0.001139753
4.4525,0.305716366,-0.005593125,0.000347283785
4.459,0.308229148,-0.006964266,0.00173749309
4.4655,0.310895383,-0.007849208,0.00279116
4.472,0.3137188,-0.0081418,0.00318658957
4.4785,0.316678226,-0.007933691,0.00273873541
4.485,0.319538951,-0.007478007,0.00144471508
4.4915,0.321968645,-0.006897792,-0.000754936249
4.498,0.323567837,-0.00624181237,-0.003953962
4.5045,0.324048221,-0.005404571,-0.008254096
4.511,0.323644578,-0.00415064441,-0.0135749131
4.5175,0.3226325,-0.00249456381,-0.0199061856
4.524,0.321373016,-0.0006190422,-0.0271225534
4.5305,0.320287645,0.00115881127,-0.0348725729
4.537,0.3195603,0.00238544028,-0.0430183858
4.5435,0.319412,0.00277447584,-0.05119521
4.55,0.320062578,0.00217998028,-0.058983583
4.5565,0.321888626,0.0005698073,-0.06585176
4.563,0.325026721,-0.00190073834,-0.0714961961
4.5695,0.329622477,-0.00507093,-0.07572785
4.576,0.335898161,-0.008722469,-0.07848851
4.5825,0.344103932,-0.0125495447,-0.07981527
4.589,0.355423748,-0.0160971452,-0.07989681
4.5955,0.371290267,-0.0189190153,-0.07904322
4.602,0.392506778,-0.0207004678,-0.0777142644
4.6085,0.418717742,-0.0213101413,-0.07664828
4.615,0.447503269,-0.0209357161,-0.07637014
4.6215,0.475537241,-0.0198685024,-0.07697949
4.628,0.499998629,-0.01832263,-0.07848461
4.6345,0.5192302,-0.016451383,-0.08062729
4.641,0.533186734,-0.0143443737,-0.0830481052
4.6475,0.5424285,-0.0120665915,-0.085654065
4.654,0.547654033,-0.009707885,-0.0882109851
4.6605,0.549519241,-0.00733001437,-0.0905099958
4.667,0.5485036,-0.004963441,-0.0923994556
4.6735,0.5453393,-0.002592437,-0.09381005
4.68,0.5407065,-0.000248898752,-0.09472484
4.6865,0.5351912,0.00201162416,-0.09517386
4.693,0.5293588,0.00414502248,-0.09532736
4.6995,0.5232072,0.00609557237,-0.09516159
4.706,0.51677835,0.00782395,-0.09476544
4.7125,0.510098457,0.009294104,-0.09425104
4.719,0.503132164,0.01045268,-0.0936517641
4.7255,0.496032178,0.0112917693,-0.0931612
4.732,0.4888959,0.0118490579,-0.0929296538
4.7385,0.4817786,0.0121816434,-0.09301795
4.745,0.47473228,0.0123709226,-0.09342536
4.7515,0.467895836,0.0124450624,-0.0940582
4.758,0.461443752,0.0123633761,-0.09475227
4.7645,0.455492169,0.0120816873,-0.09529589
4.771,0.450137228,0.01155012,-0.09546025
4.7775,0.445417583,0.0107531976,-0.0949604
4.784,0.44127956,0.009735778,-0.09343994
4.7905,0.437724739,0.008535595,-0.090705514
4.797,0.43472454,0.00719813164,-0.08668695
4.8035,0.4321751,0.00576985255,-0.08142796
4.81,0.430173934,0.00430762675,-0.07532554
4.8165,0.428668618,0.00287082884,-0.06869185
4.823,0.42758733,0.001510232,-0.06184141
4.8295,0.426726729,0.000261900481,-0.05498933
4.836,0.426234663,-0.000814858242,-0.0484828427
4.8425,0.4261729,-0.00171119114,-0.04252928
4.849,0.426603973,-0.002456998,-0.0372454934
4.8555,0.4277014,-0.00312212529,-0.0327603221
4.862,0.4293602,-0.003787031,-0.02890909
4.8685,0.431492776,-0.0045047,-0.0255693346
4.875,0.43404144,-0.00531234546,-0.0226867758
4.8815,0.437017441,-0.006228026,-0.0202517472
4.888,0.440342873,-0.007294137,-0.0182618462
4.8945,0.4438225,-0.008543128,-0.0166619644
4.901,0.447286874,-0.009960399,-0.0153768566
4.9075,0.45053,-0.0114879962,-0.0142977545
4.914,0.4533974,-0.0130395181,-0.0133270724
4.9205,0.455999255,-0.0145359086,-0.012483025
4.927,0.458506733,-0.0158847347,-0.0118166078
4.9335,0.46114853,-0.0169830155,-0.0114151668
4.94,0.46415633,-0.0177187752,-0.0113770841
4.9465,0.46754986,-0.01796592,-0.0118998121
4.953,0.471290469,-0.0177072939,-0.0132539645
4.9595,0.475300372,-0.0170127656,-0.0157281719
4.966,0.479461551,-0.0160319246,-0.019600857
4.9725,0.483918279,-0.0149431368,-0.0247896984
4.979,0.4887789,-0.0138961151,-0.0311579574
4.9855,0.4941327,-0.0130223632,-0.03846614
4.992,0.5000462,-0.0124401683,-0.046407748
4.9985,0.506388247,-0.012257725,-0.05434774
5.005,0.5131972,-0.0125329606,-0.0612875
5.0115,0.5207174,-0.0132594183,-0.0661054
5.018,0.5293978,-0.0143223628,-0.0677170157
5.0245,0.53973645,-0.015664544,-0.06590012
5.031,0.5516818,-0.0173347015,-0.0612569638
5.0375,0.5645861,-0.0193761755,-0.0546717644
5.044,0.5772142,-0.0218639281,-0.0471512675
5.0505,0.588075042,-0.02472457,-0.0394403934
5.057,0.5963491,-0.0275679063,-0.0322794169
5.0635,0.601672649,-0.03001265,-0.0267621465
5.07,0.604184449,-0.0316820554,-0.0242045186
5.0765,0.6043607,-0.0323227271,-0.0258965772
5.083,0.602087,-0.0317677259,-0.03188903
5.0895,0.5975471,-0.02978699,-0.04168316
5.096,0.591218233,-0.0261453837,-0.05439229
5.1025,0.583634853,-0.0203389581,-0.0691833645
5.109,0.577171266,-0.0133197485,-0.08508051
5.1155,0.5738334,-0.00651513273,-0.100459188
5.122,0.575128853,-0.00166481291,-0.113174625
5.1285,0.5819622,-0.0007151004,-0.120334089
5.135,0.5924747,-0.00297516538,-0.1211936
5.1415,0.604253769,-0.00628656056,-0.11724323
5.148,0.614966869,-0.007907527,-0.111888908
5.1545,0.622698665,-0.00534919929,-0.110104755
5.161,0.627050161,0.00129406527,-0.114670172
5.1675,0.6285869,0.0104802419,-0.125468075
5.174,0.6288792,0.0205092356,-0.14079836
5.1805,0.6305902,0.0296560377,-0.157609433
5.187,0.63657856,0.0356556848,-0.172231138
5.1935,0.648580551,0.0359122455,-0.180726454
5.2,0.6666983,0.0299623553,-0.1807155
5.2065,0.690015256,0.0206668712,-0.173654631
5.213,0.7176877,0.0131267579,-0.1654853
5.2195,0.746571064,0.008665371,-0.161189735
5.226,0.7722066,0.005847181,-0.162364155
5.2325,0.7897562,0.0024313936,-0.167166144
5.239,0.7950392,-0.002349034,-0.171779677
5.2455,0.790500045,-0.007458123,-0.175855786
5.252,0.7789331,-0.0140790567,-0.177966237
5.2585,0.7625814,-0.0237708744,-0.176211342
5.265,0.743173659,-0.0353126451,-0.169071257
5.2715,0.721837163,-0.04477738,-0.158528209
5.278,0.700418353,-0.0504249781,-0.14770934
5.2845,0.6802523,-0.05490636,-0.13768588
5.291,0.66050607,-0.06596213,-0.125256389
5.2975,0.6397413,-0.08530019,-0.105898187
5.304,0.617643237,-0.107596092,-0.07944246
5.3105,0.594266534,-0.126199529,-0.0491652079
5.317,0.5699711,-0.135123581,-0.0199829265
5.3235,0.5448486,-0.134183809,0.00519098528
5.33,0.519156635,-0.127114713,0.0263425782
5.3365,0.493394464,-0.116464555,0.0438534245
5.343,0.468055665,-0.103475206,0.05861058
5.3495,0.443921417,-0.08731819,0.07253084
5.356,0.421586871,-0.0687982,0.08620061
5.3625,0.4017418,-0.0486152135,0.0997047648
5.369,0.38481763,-0.0282265246,0.111901328
5.3755,0.370675027,-0.0113067552,0.119434446
5.382,0.3583306,0.00187845249,0.1242947
5.3885,0.3468577,0.0108468626,0.1273964
5.395,0.335483164,0.01594814,0.129624218
5.4015,0.322875559,0.0186280832,0.131860048
5.408,0.311246037,0.0198971275,0.132679239
5.4145,0.3028117,0.0204971321,0.131369889
5.421,0.2994162,0.02097407,0.127678156
5.4275,0.303515017,0.0214722063,0.121427141
5.434,0.313409656,0.02223632,0.113441512
5.4405,0.325996935,0.0235998929,0.104627468
5.447,0.338795841,0.0257079788,0.09552458
5.4535,0.348927617,0.0286313426,0.0867026746
5.46,0.3549257,0.0321318358,0.0776862055
5.4665,0.357282072,0.0356855243,0.06716289
5.473,0.356164753,0.0388409942,0.05457121
5.4795,0.352121443,0.04115268,0.0394854955
5.486,0.345376253,0.0420101658,0.021558404
5.4925,0.335412771,0.0403851643,0.00206901832
5.499,0.323559165,0.0359307043,-0.0175650828
5.5055,0.312244028,0.0287458748,-0.03542918
5.512,0.303673774,0.0189389139,-0.048982732
5.5185,0.305291653,0.008924686,-0.0567529462
5.525,0.3201118,0.000125094783,-0.0585953742
5.5315,0.34873265,-0.00638600253,-0.055411607
5.538,0.3919302,-0.009506003,-0.0485822149
5.5445,0.440506458,-0.0103346957,-0.040905647
5.551,0.4879151,-0.009739941,-0.03403894
5.5575,0.5292983,-0.00851201,-0.0289189145
5.564,0.559820652,-0.00744456332,-0.0261841957
5.5705,0.5804498,-0.006613227,-0.025172295
5.577,0.5932419,-0.00596710853,-0.0254051089
5.5835,0.5997351,-0.005515388,-0.02675971
5.59,0.6019311,-0.00534853851,-0.0293254871
5.5965,0.601312041,-0.00548301823,-0.03316989
5.603,0.598593056,-0.005678942,-0.0379422829
5.6095,0.59451735,-0.00574776949,-0.04324001
5.616,0.5895802,-0.005484495,-0.04847095
5.6225,0.5838663,-0.004761625,-0.0529886857
5.629,0.5768795,-0.00378130469,-0.05701536
5.6355,0.568493366,-0.00260291388,-0.06069891
5.642,0.5587431,-0.00128586183,-0.0643013343
5.6485,0.547864437,0.000132044777,-0.06820712
5.655,0.5365939,0.00157985068,-0.07234195
5.6615,0.525365949,0.00299522141,-0.0765703
5.668,0.5144757,0.00434267055,-0.0806706846
5.6745,0.5039186,0.00559583958,-0.0843228549
5.681,0.493940443,0.00679836329,-0.08732812
5.6875,0.484769136,0.007967032,-0.0896021947
5.694,0.476564467,0.009107719,-0.0911548957
5.7005,0.469516069,0.010189876,-0.09212322
5.707,0.46336332,0.0112458523,-0.0925374
5.7135,0.457829326,0.01228041,-0.09241216
5.72,0.4527412,0.0132540055,-0.0918173641
5.7265,0.447941542,0.0140574835,-0.09081963
5.733,0.4432639,0.0146004763,-0.0896322
5.7395,0.438502073,0.0149349095,-0.08848138
5.746,0.433491468,0.0151582975,-0.0874612853
5.7525,0.428188324,0.0154512431,-0.086623624
5.759,0.42275396,0.0159497224,-0.08602942
5.7655,0.4174118,0.0165302362,-0.08572686
5.772,0.412228882,0.01713631,-0.08575982
5.7785,0.407224536,0.0177237988,-0.08610504
5.785,0.402397633,0.0182733312,-0.08659282
5.7915,0.398035645,0.018813476,-0.0873035
5.798,0.394240618,0.01931933,-0.08831895
5.8045,0.391011,0.01975182,-0.08973783
5.811,0.3882499,0.0200840086,-0.0917017758
5.8175,0.385795951,0.0203361455,-0.09397474
5.824,0.3835617,0.0205507558,-0.0963860452
5.8305,0.381503284,0.0207711235,-0.09880486
5.837,0.379665,0.0210015848,-0.10112416
5.8435,0.378014416,0.0212412272,-0.103334844
5.85,0.376454771,0.0215292647,-0.105412826
5.8565,0.374866754,0.0219321325,-0.107358642
5.863,0.373092175,0.0225267187,-0.109234884
5.8695,0.371069521,0.023298746,-0.111075357
5.876,0.3688622,0.0241608825,-0.112819731
5.8825,0.366552055,0.0250402577,-0.114348419
5.889,0.3642649,0.02592406,-0.115543514
5.8955,0.362117052,0.02685528,-0.11635907
5.902,0.360090852,0.0277650766,-0.116749421
5.9085,0.358141065,0.0286008939,-0.116679288
5.915,0.3561544,0.0292927865,-0.1161021
5.9215,0.353900075,0.029732829,-0.114943743
5.928,0.351532549,0.0299522784,-0.11331138
5.9345,0.3490914,0.02992715,-0.111249894
5.941,0.3465994,0.0296519026,-0.108805113
5.9475,0.34405148,0.029178543,-0.105966456
5.954,0.341333061,0.0285147727,-0.1028432
5.9605,0.338450849,0.0276689529,-0.09951249
5.967,0.335474,0.0266341567,-0.09604055
5.9735,0.3324939,0.02536989,-0.09256222
5.98,0.329571754,0.0239222571,-0.08902182
5.9865,0.326762676,0.0223238617,-0.08535829
5.993,0.324130237,0.0205945875,-0.0815541148
5.9995,0.321803719,0.0187516417,-0.07761144
6.006,0.319783926,0.0168269984,-0.07362245
6.0125,0.317980736,0.0148942657,-0.0696987063
6.019,0.3163504,0.0130439363,-0.0659268647
6.0255,0.3148805,0.0113866646,-0.062437363
6.032,0.313629836,0.0100529678,-0.0594038181
6.0385,0.312665135,0.009159731,-0.0569936819
6.045,0.312039822,0.008750782,-0.0554122739
6.0515,0.311836421,0.008794326,-0.05486489
6.058,0.312199771,0.00917508453,-0.0555559769
6.0645,0.31306833,0.009595294,-0.05745714
6.071,0.314486533,0.009807113,-0.0603978448
6.0775,0.316507667,0.009663757,-0.06406427
6.084,0.319159925,0.009167798,-0.06800974
6.0905,0.322657764,0.008528627,-0.07203541
6.097,0.3272627,0.007938476,-0.0760164261
6.1035,0.333203644,0.00753494352,-0.07993178
6.11,0.340591878,0.007369985,-0.08386657
6.1165,0.349287629,0.0074406066,-0.08777098
6.123,0.3590897,0.007733549,-0.09162737
6.1295,0.369801432,0.008215461,-0.0954645649
6.136,0.38132304,0.008835028,-0.0993818
6.1425,0.393339634,0.009499975,-0.103385679
6.149,0.405339181,0.0101311887,-0.107287519
6.1555,0.416873723,0.0106835589,-0.110861994
6.162,0.427576452,0.0111399079,-0.113842621
6.1685,0.437256277,0.0114875548,-0.116087243
6.175,0.44571346,0.011742631,-0.117701717
6.1815,0.452710241,0.0119733792,-0.118729383
6.188,0.458027542,0.0123029966,-0.119231619
6.1945,0.461537719,0.0129282326,-0.119286157
6.201,0.463726342,0.0138620995,-0.118935056
6.2075,0.46485424,0.0150654856,-0.118214414
6.214,0.4650619,0.0164427012,-0.1171124
6.2205,0.464176983,0.0178261679,-0.115467429
6.227,0.462278,0.0193018019,-0.113307111
6.2335,0.4595979,0.0208861083,-0.110666476
6.24,0.4564186,0.022550622,-0.107630514
6.2465,0.453118682,0.0241759121,-0.10440246
6.253,0.4494345,0.0256646853,-0.100962013
6.2595,0.445168257,0.0270163752,-0.0972849652
6.266,0.44027707,0.0282713659,-0.0933743641
6.2725,0.434778333,0.0294850338,-0.0892308056
6.279,0.428795069,0.03062304,-0.08498335
6.2855,0.422398716,0.0316465832,-0.08076439
6.292,0.415626973,0.03256917,-0.076631
6.2985,0.408557475,0.033430934,-0.07255631
6.305,0.401259184,0.0342584774,-0.06846138
6.3115,0.393726468,0.0350372754,-0.06439398
6.318,0.385967672,0.0357560739,-0.0604184866
6.3245,0.3780012,0.0364399627,-0.0566133559
6.331,0.36988312,0.03717331,-0.0530482456
6.3375,0.361634851,0.0378866419,-0.0494791344
6.344,0.3532486,0.03852028,-0.0458069444
6.3505,0.34468013,0.0390053019,-0.04197501
6.357,0.3358258,0.0391904637,-0.03784249
6.3635,0.3267276,0.03922581,-0.0336108468
6.37,0.317431033,0.03915944,-0.0293260366
6.3765,0.308002144,0.03902047,-0.0250295829
6.383,0.298500419,0.0388834663,-0.02086335
6.3895,0.2890204,0.0386512764,-0.0167614445
6.396,0.27966,0.0382770374,-0.0126612345
6.4025,0.270519853,0.03774418,-0.008497112
6.409,0.2617461,0.0370028652,-0.00408117333
6.4155,0.2533573,0.0360856354,0.0005359934
6.422,0.245309055,0.03503742,0.00516041368
6.4285,0.237573266,0.0338653363,0.009652917
6.435,0.230115056,0.0325435475,0.013872033
6.4415,0.222945362,0.0310522057,0.0177849382
6.448,0.2160683,0.02948242,0.0213763379
6.4545,0.209428459,0.0279427711,0.0245256461
6.461,0.202934161,0.0265581273,0.02706299
6.4675,0.1964595,0.025438942,0.02880715
6.474,0.190046683,0.02465414,0.0297820251
6.4805,0.183746219,0.0242717937,0.0300394781
6.487,0.1776307,0.0243458189,0.0296646077
6.4935,0.171764582,0.0250381324,0.0287937187
6.5,0.16619359,0.02616781,0.0275162384
6.5065,0.161004454,0.02767041,0.0259122923
6.513,0.156312227,0.0294550378,0.0240189061
6.5195,0.1522285,0.03132689,0.0217142925
6.526,0.148827985,0.03314976,0.01910822
6.5325,0.1461338,0.03482655,0.0162522942
6.539,0.144138142,0.0363041423,0.0131487641
6.5455,0.1428529,0.0375793874,0.009778818
6.552,0.142221987,0.03857044,0.0061056437
6.5585,0.1421499,0.03915797,0.00215816638
6.565,0.14253591,0.0392765254,-0.00199307688
6.5715,0.143272847,0.0388825275,-0.00625732262
6.578,0.1443163,0.038051106,-0.0105208391
6.5845,0.145702973,0.03690294,-0.0146309324
6.591,0.147472367,0.0354523733,-0.0184456762
6.5975,0.149728283,0.03373098,-0.0218159072
6.604,0.152647719,0.0318311676,-0.02463677
6.6105,0.15591526,0.0297395587,-0.0270482972
6.617,0.159409925,0.0274512172,-0.0290176
6.6235,0.162967011,0.0249285176,-0.0304629263
6.63,0.166318864,0.0220594555,-0.0311647821
6.6365,0.1694617,0.0190736987,-0.03123435
6.643,0.17227757,0.0161190517,-0.0306824371
6.6495,0.174644738,0.0133285113,-0.0294936225
6.656,0.176148,0.0108672427,-0.0276301429
6.6625,0.177037776,0.008775812,-0.025029961
6.669,0.177494884,0.00710614026,-0.0217220541
6.6755,0.177665561,0.005867349,-0.0177725963
6.682,0.177630082,0.004968824,-0.0132421069
6.6885,0.177445084,0.00426455,-0.008198423
6.695,0.177164748,0.00365185412,-0.002790922
6.7015,0.176801786,0.00305975135,0.00277665653
6.708,0.176410988,0.00248322077,0.008181073
6.7145,0.17594181,0.00189205061,0.0133424085
6.721,0.175248951,0.00120252778,0.01842948
6.7275,0.174288914,0.000407155952,0.023392247
6.734,0.173102573,-0.00045159983,0.02809914
6.7405,0.1718573,-0.00127311994,0.03232022
6.747,0.170583114,-0.00194704207,0.0358098149
6.7535,0.16936557,-0.00238462072,0.0384164825
6.76,0.168282643,-0.00249196845,0.04000764
6.7665,0.1674569,-0.00214580284,0.040467266
6.773,0.16701448,-0.00127908471,0.0396834724
6.7795,0.167088553,0.000110857247,0.0376664549
6.786,0.167758569,0.0019512102,0.03450529
6.7925,0.168956518,0.004160421,0.0303353034
6.799,0.17071721,0.00644724537,0.02533101
6.8055,0.172986537,0.00851323,0.01975016
6.812,0.1756239,0.010065957,0.0139056537
6.8185,0.178374857,0.01075097,0.008115511
6.825,0.180959433,0.0105310762,0.00268654036
6.8315,0.183178827,0.009556163,-0.002154185
6.838,0.184903339,0.008037183,-0.00625793543
6.8445,0.186098009,0.00626456,-0.009521322
6.851,0.186791852,0.004539174,-0.01199732
6.8575,0.18705754,0.003082067,-0.0138564995
6.864,0.187028185,0.002048614,-0.0152301
6.8705,0.186886668,0.00152961828,-0.01621865
6.877,0.186826423,0.00152162835,-0.0168502741
6.8835,0.186900526,0.00189231173,-0.0171343237
6.89,0.187138349,0.00256088329,-0.0170973074
6.8965,0.187527657,0.003463299,-0.0167748481
6.903,0.188019425,0.00454173842,-0.0162252635
6.9095,0.188662946,0.005863809,-0.0153818671
6.916,0.1894692,0.007418323,-0.0142346825
6.9225,0.190430954,0.009160359,-0.0127894357
6.929,0.1915896,0.0110777346,-0.0110252341
6.9355,0.192742139,0.0129572507,-0.009021956
6.942,0.193745241,0.01465955,-0.006823419
6.9485,0.194487318,0.0160875525,-0.004470982
6.955,0.194833249,0.0171617176,-0.00201433315
6.9615,0.194817781,0.0179078076,0.000541274
6.968,0.194489524,0.018373087,0.003191371
6.9745,0.193889,0.0186046418,0.0059187524
6.981,0.193070814,0.0186401755,0.008660133
6.9875,0.192117915,0.018526189,0.01140321
6.994,0.191168219,0.01829876,0.01421381
7.0005,0.190372214,0.0179439746,0.0171281639
7.007,0.189957112,0.0174254458,0.0201641787
7.0135,0.190127373,0.01666281,0.02329397
7.02,0.190622836,0.0154756987,0.02647638
7.0265,0.1913104,0.0137752127,0.0297011361
7.033,0.191984922,0.0115044182,0.03294896
7.0395,0.192038685,0.008476273,0.0361658931
7.046,0.192487285,0.00526298024,0.03928329
7.0525,0.19381839,0.00218867487,0.0422730744
7.059,0.196541,-0.000423775346,0.045137085
7.0655,0.201535776,-0.00202603848,0.0479461253
7.072,0.208536133,-0.00277162553,0.05055339
7.0785,0.217462,-0.00266360585,0.05286724
7.085,0.228147417,-0.00172160752,0.05482962
7.0915,0.240791947,0.000125649618,0.056508895
7.098,0.254480183,0.002654359,0.05778865
7.1045,0.26817888,0.005606701,0.0584885664
7.111,0.281041384,0.008776774,0.0584606156
7.1175,0.2917989,0.0118293483,0.0574768446
7.124,0.30005163,0.0146767339,0.0555664934
7.1305,0.306158721,0.0174049325,0.0529500321
7.137,0.310169965,0.0199568234,0.04977028
7.1435,0.312267333,0.0222901925,0.0461913571
7.15,0.312699437,0.0243695229,0.042414777
7.1565,0.311685264,0.0261292364,0.03873187
7.163,0.3095424,0.02754725,0.03537
7.1695,0.306619734,0.0286140274,0.03251491
7.176,0.3033328,0.0293579809,0.0303485468
7.1825,0.299916863,0.0296953246,0.0287316758
7.189,0.2966194,0.0295633562,0.0275914855
7.1955,0.29359296,0.0288985856,0.0268185958
7.202,0.290961683,0.0275824927,0.026254857
7.2085,0.288492054,0.0257676449,0.0257787369
7.215,0.28600508,0.0236366056,0.0252632424
7.2215,0.283323884,0.0214234274,0.0245877467
7.228,0.28028,0.0193985589,0.0236420576
7.2345,0.2767921,0.0177948736,0.0223090015
7.241,0.272854239,0.0168050528,0.0204599928
7.2475,0.2685488,0.01656218,0.017971307
7.254,0.2640351,0.0171544384,0.0147382226
7.2605,0.259586334,0.0185174681,0.0106469756
7.267,0.255543977,0.02040432,0.005585407
7.2735,0.252231181,0.0224458966,-0.0004783552
7.28,0.249915689,0.0241313055,-0.007469479
7.2865,0.248657659,0.024861915,-0.0151286935
7.293,0.248161674,0.02422424,-0.02297756
7.2995,0.248066187,0.0220855884,-0.0305588841
7.306,0.248026639,0.0186080858,-0.0375001
7.3125,0.24786143,0.0141886082,-0.043540027
7.319,0.247562841,0.00930014,-0.0487774163
7.3255,0.247373581,0.0042859,-0.05333042
7.332,0.247715622,-0.0006161998,-0.05731524
7.3385,0.248613432,-0.005308738,-0.06096214
7.345,0.251521915,-0.009548225,-0.06392094
7.3515,0.2574678,-0.0131358514,-0.06586858
7.358,0.267388344,-0.01589742,-0.06646435
7.3645,0.282751977,-0.0175564811,-0.0652270541
7.371,0.303270638,-0.0182591062,-0.06219974
7.3775,0.328242242,-0.0181972235,-0.0576553531
7.384,0.356718123,-0.017566802,-0.0520261154
7.3905,0.3871861,-0.0167123526,-0.0460206941
7.397,0.417985439,-0.0158591848,-0.0403740071
7.4035,0.447717667,-0.0151080908,-0.0355643556
7.41,0.475070477,-0.0145830661,-0.03190324
7.4165,0.4988826,-0.0143279787,-0.0294679143
7.423,0.518560231,-0.0143033117,-0.02802188
7.4295,0.534317851,-0.0144802146,-0.0272551477
7.436,0.546368361,-0.014799729,-0.0270108841
7.4425,0.555233359,-0.0151689369,-0.02723179
7.449,0.5617044,-0.01545416,-0.0279792286
7.4555,0.5663286,-0.0155120036,-0.0293647684
7.462,0.5697971,-0.0152438935,-0.0311371386
7.4685,0.5727197,-0.0146520175,-0.03289976
7.475,0.575655937,-0.0138079673,-0.0340586081
7.4815,0.578724563,-0.013021946,-0.0350000933
7.488,0.5816751,-0.0124762282,-0.0362718254
7.4945,0.5838685,-0.0122008473,-0.0383669771
7.501,0.584297657,-0.0120497122,-0.0415900536
7.5075,0.5825402,-0.0116516706,-0.04493095
7.514,0.578881264,-0.01078707,-0.0474706329
7.5205,0.574108958,-0.009468221,-0.04882534
7.527,0.56937784,-0.007964953,-0.0493108034
7.5335,0.5652265,-0.006591724,-0.04988354
7.54,0.5615611,-0.00545382034,-0.0511255637
7.5465,0.5581831,-0.00449887058,-0.0530833341
7.553,0.554884851,-0.00355327176,-0.055303894
7.5595,0.551749051,-0.00247410266,-0.0572898276
7.566,0.5490013,-0.00122761144,-0.0591218248
7.5725,0.546690047,0.00020825438,-0.0610105731
7.579,0.544801235,0.00183355156,-0.06318637
7.5855,0.5433556,0.00362346787,-0.06567794
7.592,0.5425184,0.005429659,-0.0683316
7.5985,0.542455435,0.007064468,-0.07109156
7.605,0.5432328,0.008313288,-0.0738945454
7.6115,0.544777751,0.008991998,-0.07658393
7.618,0.5469517,0.008869739,-0.0785869
7.6245,0.54954946,0.00788179,-0.07945395
7.631,0.552332461,0.006203937,-0.07895594
7.6375,0.555022,0.00427211355,-0.07729871
7.644,0.5575162,0.00289517059,-0.07445368
7.6505,0.5600335,0.002534607,-0.07024543
7.657,0.5628953,0.00313039,-0.0645093843
7.6635,0.566333234,0.004021612,-0.0570630655
7.67,0.5700555,0.004361107,-0.04837532
7.6765,0.573504448,0.003928243,-0.039225325
7.683,0.576395035,0.00298228348,-0.0303619951
7.6895,0.5789454,0.002116912,-0.0225429051
7.696,0.5820041,0.00154850131,-0.01640985
7.7025,0.5860597,0.0007047317,-0.0123887267
7.709,0.5907777,-0.0008364906,-0.0107465684
7.7155,0.5951856,-0.003150793,-0.0116117438
7.722,0.5980929,-0.005709427,-0.0150674805
7.7285,0.5990486,-0.00753841363,-0.0213942733
7.735,0.5982152,-0.008038775,-0.0307232663
7.7415,0.5960293,-0.006934051,-0.0428596549
7.748,0.59278065,-0.0041975975,-0.057279788
7.7545,0.5887271,-3.135654e-05,-0.07249433
7.761,0.5841993,0.00516852876,-0.08726037
7.7675,0.5796891,0.01075929,-0.100533411
7.774,0.575876951,0.0157887936,-0.111563385
7.7805,0.572898865,0.0197054967,-0.119992509
7.787,0.570745945,0.022381898,-0.125513822
7.7935,0.5693982,0.0240433179,-0.128052071
7.8,0.5689775,0.0252522528,-0.127768338
7.8065,0.5699161,0.0262227673,-0.125480771
7.813,0.5723314,0.02682846,-0.122148916
7.8195,0.5759376,0.0268481486,-0.118440747
7.826,0.5800148,0.025953602,-0.114695534
7.8325,0.583612561,0.023983473,-0.110456519
7.839,0.5862123,0.0210947078,-0.104911245
7.8455,0.587614536,0.0175550524,-0.0976711661
7.852,0.5880606,0.0137693649,-0.0887329
7.8585,0.588211834,0.0101101948,-0.07870061
7.865,0.5882995,0.006636152,-0.06891276
7.8715,0.588440359,0.003374583,-0.0602559373
7.878,0.588510633,0.000344765926,-0.05334102
7.8845,0.588165641,-0.00234275451,-0.0487512052
7.891,0.587236047,-0.00447138026,-0.0457141921
7.8975,0.585653961,-0.00599621562,-0.0437337123
7.904,0.5834466,-0.006985766,-0.042275764
7.9105,0.58058,-0.007564388,-0.0407039076
7.917,0.577442348,-0.00792486,-0.0391184464
7.9235,0.574295163,-0.00830758,-0.0375533327
7.93,0.5713223,-0.00895066652,-0.0360774435
7.9365,0.5686173,-0.01008726,-0.03473662
7.943,0.566409469,-0.0114736129,-0.03393553
7.9495,0.565297,-0.0124695282,-0.034262687
7.956,0.5660302,-0.0124190766,-0.03609726
7.9625,0.5694833,-0.0107990839,-0.0396041535
7.969,0.575803757,-0.007816221,-0.04437228
7.9755,0.5838773,-0.00435990375,-0.0495728068
7.982,0.5922915,-0.00127919763,-0.0546155
7.9885,0.5993756,0.000720393145,-0.05911926
